ZipCode,StateName,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
30180,Georgia,155900,1.62E+05,1.62E+05,163200,1.63E+05,159400,166900,164100,172500,168200,173300,
22031,Virginia,486800,4.83E+05,495100,535300,539800,544900,5.33E+05,550600,524300,526300,495300,
89102,Nevada,196700,191300,201500,208500,219300,245100,246700,248800,241500,253900,256700,
17011,Pennsylvania,190600,188900,190800,1.90E+05,188800,178100,185500,191800,209200,204200,201800,190300
21113,Maryland,305800,298600,296100,287600,298300,294300,289400,288500,295500,300900,304400,306900
32084,Florida,188300,176400,175800,180800,1.94E+05,197300,210600,210700,204600,188900,191600,204700
98117,Washington,7.33E+05,742100,765300,809300,8.27E+05,808200,779800,752800,762600,783400,804500,806900
95129,California,1617800,1579400,1687900,1833200,2083700,1942100,2017500,1869400,1870100,1741900,1714100,1722500
1545,Massachusetts,393200,383400,338700,348900,371400,3.77E+05,375400,371200,398400,4.27E+05,436400,
80128,Colorado,355500,334900,339400,364500,3.88E+05,386200,386100,380200,379900,371800,,
2184,Massachusetts,442300,481100,481800,470900,448300,441400,463500,4.54E+05,451600,440800,435700,
91387,California,514900,502600,5.24E+05,533700,578200,593900,569500,531700,536500,575300,565300,5.55E+05
1852,Massachusetts,265700,2.90E+05,278900,258700,2.44E+05,247900,263500,253200,232600,228500,235600,
3820,New Hampshire,293800,305600,295200,304900,290800,282800,262400,270300,283800,278400,268500,260200
45458,Ohio,226900,245900,232700,219900,212800,243800,258200,245900,224100,224300,238200,251800
66048,Kansas,135300,127800,1.18E+05,120600,120100,1.35E+05,136100,142400,143400,1.52E+05,147300,
37922,Tennessee,316300,340400,347500,3.54E+05,3.45E+05,3.35E+05,337700,320700,330200,330100,335300,
15001,Pennsylvania,115200,1.14E+05,115900,110200,94900,100300,104400,94500,91400,96900,118500,
21403,Maryland,346100,335600,361700,391700,406900,375200,363100,364900,378800,394800,436100,
85718,Arizona,384100,3.98E+05,380600,393300,417300,434600,412100,385100,374300,378600,393100,396500
15401,Pennsylvania,104900,88100,103300,98900,100800,111700,112600,119800,105400,95600,103300,
85213,Arizona,303500,312300,291200,2.99E+05,2.83E+05,295800,303100,317200,,,,
96707,Hawaii,603800,615300,595100,576900,549200,577100,597800,586100,571200,567700,,
48186,Michigan,128300,112300,117900,120500,133400,130400,122400,119200,121700,122500,130600,
80916,Colorado,199400,209200,217200,224800,219900,221200,221500,222300,227100,226800,228400,225300
93619,California,410200,412300,407600,382600,386600,375500,376100,370500,368300,3.72E+05,371300,
21157,Maryland,285700,275400,254300,2.50E+05,247600,252400,266300,2.81E+05,287300,277800,282500,282900
80226,Colorado,351600,3.64E+05,363300,363800,369300,372400,370100,360600,353400,353700,,
98032,Washington,306500,314800,293900,327500,333500,361400,338400,3.45E+05,321300,340600,3.22E+05,349100
23323,Virginia,263600,267500,251500,244800,233700,239700,252200,2.54E+05,242800,233200,238900,254700
30189,Georgia,244300,246400,248800,252300,252900,2.50E+05,242100,247600,251200,256200,243400,
70817,Louisiana,213300,210900,219700,229700,221100,205600,201100,2.03E+05,203100,198600,210500,201700
21784,Maryland,373500,365100,352800,353400,361100,389100,377500,3.62E+05,348300,3.52E+05,374800,372100
98006,Washington,1038500,1028700,1006800,1038500,1033200,982100,979600,948900,894900,884800,910200,978500
50265,Iowa,204500,197600,201500,204400,213200,201100,194700,198400,222800,227900,226900,218400
77006,Texas,436600,428100,438600,448200,4.55E+05,434200,414700,414800,461500,468900,477100,4.54E+05
92102,California,391700,387700,365200,368100,402400,454100,453400,449700,426300,436600,423300,420400
93612,California,229200,235900,239800,228600,220700,218400,224100,232800,229700,221100,211900,220900
94583,California,892400,879900,869400,883600,908300,947400,938900,939200,902800,,,
98155,Washington,564300,571700,596300,629100,630900,599800,557300,553300,545100,535100,565200,596500
2446,Massachusetts,755200,750300,698200,813300,829400,891900,895600,8.99E+05,867200,8.43E+05,9.04E+05,
60504,Illinois,203400,182300,186300,165700,182400,177900,197400,204200,201900,215100,209400,211800
33756,Florida,211500,215700,208200,198600,192400,1.90E+05,1.91E+05,182800,202300,2.02E+05,214200,2.13E+05
85037,Arizona,174500,183700,183900,187400,183800,183100,194200,194900,200200,191800,193100,195300
80112,Colorado,3.88E+05,408600,392100,416200,406700,4.10E+05,414400,409800,416900,,,
98059,Washington,629100,592300,567500,517500,555300,588600,587400,5.60E+05,553100,535200,539700,514200
10301,New York,5.41E+05,505100,479400,4.96E+05,567900,559200,506900,481600,506800,447400,382800,399100
84120,Utah,263400,270400,275300,2.73E+05,273700,269900,275600,278700,284200,287100,288300,
34285,Florida,213300,215100,219100,249600,247600,2.41E+05,246700,270500,285100,265500,242500,210900
20109,Virginia,265800,256900,258400,255500,266500,263200,262900,268200,278200,265800,262900,266500
90744,California,427600,418300,437700,438100,437600,423300,421900,4.34E+05,421700,456100,4.56E+05,477500
80920,Colorado,3.17E+05,312600,327600,340700,351600,353100,344800,3.42E+05,349300,351600,360400,347600
32812,Florida,224400,239600,239300,249600,247800,238800,251700,255700,245500,232300,215800,235900
8807,New Jersey,409800,379200,386900,411500,427600,414700,387700,416100,413900,427700,402500,406300
84106,Utah,336800,345800,350900,3.61E+05,370400,379300,369800,350700,339300,355700,358500,
32250,Florida,338900,373300,366100,3.54E+05,332100,344900,3.47E+05,327400,317400,322400,3.45E+05,360800
30087,Georgia,183900,182600,186500,185600,188800,191100,200400,1.91E+05,187100,183300,188300,
63010,Missouri,157300,148900,147400,155300,155900,159900,162300,176200,182600,182400,182700,174300
30329,Georgia,333100,360900,389400,4.08E+05,429700,426400,419300,408800,405100,395200,373400,
34243,Florida,258600,264300,252300,258400,253900,266700,263300,269400,2.66E+05,250900,2.53E+05,248400
53186,Wisconsin,197300,227400,238600,220900,195200,175800,176200,182700,186400,196500,183500,
80003,Colorado,352900,361700,363600,362500,362500,367200,369400,364200,361200,3.66E+05,374300,375800
80206,Colorado,544600,539100,610400,599200,5.92E+05,589800,5.81E+05,605900,613400,622700,601500,565300
11757,New York,340900,336700,346500,336500,358900,356800,361700,342900,338800,329700,330700,
55414,Minnesota,280300,2.99E+05,325100,297700,272300,279300,2.88E+05,304700,309300,298400,280900,265800
63125,Missouri,1.10E+05,98500,99400,110700,1.25E+05,1.34E+05,128400,131800,1.22E+05,129300,132800,1.40E+05
80031,Colorado,363600,3.85E+05,397400,372300,361400,351900,344800,334700,347900,365700,3.66E+05,358200
63011,Missouri,286300,294100,292700,297600,299200,300800,299400,291700,294800,291900,287600,283500
11590,New York,424300,434500,4.33E+05,464400,466200,455900,438600,449400,474800,4.72E+05,463100,
44221,Ohio,113400,111800,116300,114600,1.22E+05,123500,123400,123600,123900,122300,122900,118200
27104,North Carolina,158800,167600,1.80E+05,198600,217100,216900,202300,194500,211700,213300,208500,182400
78628,Texas,331500,320700,307100,294200,305800,317500,3.10E+05,306100,308200,324800,336100,3.23E+05
60202,Illinois,263900,3.00E+05,299400,288200,2.52E+05,224900,216900,237700,268900,266100,267400,272100
44266,Ohio,132400,122300,120800,102800,101800,97400,101800,1.25E+05,130600,129400,122300,121400
99223,Washington,269800,275600,266300,2.67E+05,249900,2.42E+05,248200,263800,280700,287300,294500,308800
17111,Pennsylvania,1.91E+05,163100,163600,156800,157100,158600,165900,161900,168100,161400,169800,164500
63109,Missouri,180500,1.80E+05,177500,172800,169600,176200,177100,185100,184400,1.85E+05,179700,178100
85023,Arizona,219900,209500,209500,220600,230100,248600,255900,267300,2.50E+05,242300,238300,236400
28677,North Carolina,122600,128500,126100,130300,121300,121500,119500,133800,144100,1.42E+05,145300,1.42E+05
78729,Texas,281600,265600,264800,275600,297300,300900,2.92E+05,2.83E+05,283800,288400,289800,283500
92591,California,446900,450100,444200,434700,4.33E+05,431500,441500,448700,458300,450600,444600,446200
46123,Indiana,196100,202900,215100,206900,209600,206800,202500,206500,203300,212100,209600,208400
62234,Illinois,110900,108500,115400,122600,122800,128100,116600,124400,118300,111500,110300,1.17E+05
97209,Oregon,540900,468500,457300,426700,419500,413900,446800,492900,505400,496400,438700,472600
35244,Alabama,270600,286900,293600,2.94E+05,278600,273500,272600,281300,296400,285300,295400,279200
7060,New Jersey,2.15E+05,223300,226700,236800,2.50E+05,260100,261200,262900,257200,2.56E+05,256800,
91748,California,658600,650600,641300,671600,650600,623600,5.79E+05,5.65E+05,587400,601100,644800,661500
11520,New York,357100,360500,362500,342300,339300,3.55E+05,371800,374200,372200,367200,366700,
60586,Illinois,218700,220600,226200,2.34E+05,2.34E+05,2.32E+05,227900,226100,2.25E+05,227100,234500,235400
34759,Florida,157200,162200,160800,160900,162300,166600,168500,169700,171700,170800,169100,174800
95128,California,1105700,1206500,1118600,1125400,1089400,1127700,1101200,1125300,1074200,1100200,,
92543,California,2.11E+05,215700,227100,225200,223100,2.06E+05,208600,207300,211800,214600,223800,2.25E+05
33462,Florida,238800,245800,239100,231300,213800,207900,206600,220100,212500,228900,2.28E+05,
40165,Kentucky,162800,178700,178800,2.07E+05,207900,2.14E+05,186800,182500,194500,201200,197100,
75087,Texas,288700,294100,286500,287300,275100,286900,293900,299400,291400,275900,277700,285100
91306,California,518400,551800,572300,586100,571900,568900,560100,551700,535700,548800,5.47E+05,5.53E+05
76131,Texas,201100,201700,210400,212900,226100,226100,232900,220300,225200,227300,234700,226700
13126,New York,8.80E+04,100300,97300,97700,90400,101500,104300,114300,105700,99900,85200,87100
60607,Illinois,327900,341200,343600,368400,382200,398800,401600,386700,393200,408200,415600,
97214,Oregon,534400,545100,575900,585100,574100,553200,531100,5.33E+05,5.27E+05,525200,533300,562200
21703,Maryland,256800,256400,249900,237100,2.32E+05,239500,243200,244300,243300,249900,258200,258500
85746,Arizona,153500,160200,160600,167100,161700,162600,160200,1.62E+05,168500,169300,167800,161900
30046,Georgia,1.75E+05,183100,177700,184300,180200,178400,174200,172900,172500,174400,181400,
23503,Virginia,192100,213200,206500,197600,183700,196200,196300,193900,199300,191500,173600,170800
6513,Connecticut,140400,151500,1.49E+05,146500,140700,127400,129700,130500,136900,132900,123500,
48124,Michigan,130500,132600,1.32E+05,131200,131300,135400,138700,137900,130700,131200,131700,
53151,Wisconsin,264300,257200,255100,254100,256500,263900,262200,276400,272700,273500,257900,
1604,Massachusetts,203800,2.11E+05,202800,226300,222300,2.19E+05,209600,213100,232400,220200,223600,
28031,North Carolina,2.58E+05,265100,271900,279300,281100,271300,257100,269200,284800,2.88E+05,2.87E+05,290500
44312,Ohio,89500,101900,108100,109200,95200,92200,98400,100900,105100,109900,1.15E+05,112100
33905,Florida,162800,202700,193700,201200,160200,162900,164800,173900,190500,195900,211900,
97233,Oregon,269600,278700,281600,288700,286100,282500,284100,291100,291800,292800,296500,302400
44070,Ohio,158300,145400,143500,146800,155600,158100,153600,158700,163100,162100,160200,156100
76248,Texas,368500,369700,384700,420300,429400,411200,397200,383400,372900,372600,3.75E+05,3.67E+05
32904,Florida,236200,241900,248600,247400,231200,225900,2.32E+05,247300,2.45E+05,249500,245900,241600
29708,South Carolina,318900,322800,319700,317400,330900,3.36E+05,334200,331800,334200,336300,334200,332500
32205,Florida,131700,129800,142600,139500,1.45E+05,139300,146200,1.41E+05,156300,161600,173900,153600
30014,Georgia,140700,126300,1.36E+05,157200,160500,166300,1.55E+05,1.68E+05,161300,164800,164700,
98031,Washington,403500,415100,425200,410600,406900,412300,416800,420800,407900,4.08E+05,405900,406400
43613,Ohio,80100,73400,78200,78700,78700,86900,88400,9.10E+04,83900,82500,92700,
44039,Ohio,184500,193700,204300,192100,185300,184600,190200,190700,185600,191800,193900,192400
37217,Tennessee,173900,189400,182300,188300,174400,182200,184900,187300,181200,1.83E+05,188300,197900
45036,Ohio,208100,211600,218900,205100,209800,209200,214100,201200,198100,191400,197900,2.02E+05
19114,Pennsylvania,191300,186600,194600,190100,196100,188800,190900,193700,206400,203300,204100,199100
70806,Louisiana,171400,176600,190500,214100,216400,207300,220400,238600,228800,220900,220300,232100
80010,Colorado,310200,306600,291400,277200,287700,287900,288600,287600,288100,289700,289600,288800
30341,Georgia,2.84E+05,288400,315600,354600,363100,347100,337600,349400,3.47E+05,356500,369300,
23832,Virginia,217800,219300,225200,227100,222400,223400,229900,239600,249100,255600,264900,269700
92374,California,362300,371100,378600,370600,376900,369500,367100,367200,390700,393100,385700,367400
92570,California,338700,316700,3.14E+05,323600,353100,359600,360200,364200,364800,358300,350600,360100
2893,Rhode Island,174600,185400,193100,193400,199200,205200,220100,207500,209300,210400,211600,194700
7202,New Jersey,224700,2.12E+05,217200,2.34E+05,2.25E+05,223700,223700,233700,232300,227700,237700,230200
7666,New Jersey,363400,383400,399900,396500,394200,382800,385500,365500,368500,374700,399400,
60612,Illinois,255400,272500,304500,331500,286600,281800,3.66E+05,369700,356500,2.52E+05,263600,236300
77354,Texas,295800,290400,282700,2.95E+05,317800,316800,326900,316800,304500,291700,279700,275100
1930,Massachusetts,401900,437400,392100,381300,3.56E+05,373400,385700,406300,3.88E+05,390300,3.78E+05,
48195,Michigan,114300,112600,1.18E+05,110300,112100,109300,112800,111100,117300,120900,123300,
33029,Florida,381700,388300,386900,403100,418300,4.31E+05,4.39E+05,418300,409800,408500,419900,424500
37830,Tennessee,1.52E+05,155600,159800,141700,139800,129400,127600,128200,137600,133300,144200,140400
48312,Michigan,171600,172300,174700,168200,171100,179500,192100,194100,185800,1.86E+05,182100,185700
23059,Virginia,359400,359400,360800,395100,382400,383500,350200,387100,404700,4.18E+05,441200,437700
23321,Virginia,236100,237200,237800,219800,215300,218800,235600,243800,253900,248300,244500,2.39E+05
32092,Florida,2.75E+05,278600,276200,259500,251500,249200,252700,253900,2.59E+05,268900,,
77381,Texas,298300,310300,328800,327900,3.59E+05,361600,378900,333100,327300,308600,318500,294100
91311,California,564400,577200,585700,639600,613400,601100,612800,594600,608800,588900,584100,
92410,California,216700,224300,230400,238600,226400,216900,232600,239800,2.49E+05,2.29E+05,226400,217300
40218,Kentucky,118100,126800,124400,1.36E+05,130200,130400,130600,130700,132800,114500,121200,137400
18951,Pennsylvania,252200,269100,255700,249400,258300,259600,265600,263800,277600,274200,270100,
94531,California,4.78E+05,491500,490700,488200,478800,483200,486200,4.86E+05,486900,489100,4.97E+05,498100
98121,Washington,640200,633500,589100,550600,591100,598600,614800,568600,590300,626200,656700,637400
98683,Washington,352700,340900,339600,3.44E+05,351800,364400,357500,354500,357600,369900,377900,371700
94061,California,1417100,1418400,1465400,1522500,1469300,1469700,1505700,1595900,1581500,1558700,1589500,1617700
92240,California,205200,201100,203600,210700,210300,206400,198800,204700,204200,209500,206300,208300
27511,North Carolina,254500,292100,299500,307700,277600,259500,254200,252100,2.67E+05,264200,263800,257800
89178,Nevada,270700,279600,289400,2.90E+05,2.91E+05,294500,291200,293600,298400,308800,304900,
48313,Michigan,177100,188300,196700,184700,1.82E+05,1.78E+05,185100,182400,183100,185600,185200,181900
85339,Arizona,227700,223400,226700,225900,225200,225700,224500,2.29E+05,230900,235900,240500,2.34E+05
55418,Minnesota,239400,241900,265800,268700,263300,249700,245100,249800,257900,2.60E+05,256100,239700
20815,Maryland,1007600,9.09E+05,886900,881300,941400,963400,9.30E+05,1002800,985900,9.95E+05,980600,990800
77377,Texas,245400,242900,240100,266300,255600,249100,248900,262300,263200,255700,251800,269300
92879,California,419100,410200,421600,418900,435300,425900,430300,418400,430100,423300,428600,418300
